pc1,pc2,sparsity
-0.4439369,0.09415705,4
-0.057173382,0.019366527,2
0.33253112,-0.100565985,1
0.23090158,-0.20849553,2
-0.117912106,-0.3705885,8
-0.045544725,0.25047192,8
-0.16036043,0.14703102,8
0.16290687,0.33528093,1
-0.074925706,-0.15151614,4
0.29616222,-0.24385172,2
-0.24664766,0.17550476,4
-0.17460987,-0.15514658,2
-0.09898527,0.3093146,2
-0.18665977,0.31819743,2
0.24252117,0.34743193,1
-0.0241281,0.21441452,1
0.1626778,0.0179692,1
-0.2723024,-0.17047577,1
-0.17025822,0.18995376,2
0.31184632,0.45021388,1
-0.36943057,0.2683291,64
-0.32576668,0.13426802,2
-0.008858227,-0.21994025,6
-0.1697355,-0.2631569,4
-0.09122952,-0.19595473,4
-0.24953592,0.064058945,8
0.005510473,0.29760382,2
-0.33180043,-0.0034876566,1
-0.09634984,-0.065238684,2
0.3019736,-0.06440073,2
-0.21673156,0.21605192,4
-0.27328944,0.0047979937,1
-0.064025335,-0.17861737,1
-0.059184387,0.34206372,1
0.25970888,-0.08497291,1
-0.15304135,-0.43615428,32
-0.31664616,0.13786724,12
0.045442782,-0.22310129,4
-0.20707719,0.11110035,1
-0.34502295,0.09588848,1
-0.2528015,-0.11335421,16
-0.29072875,-0.27183324,48
-0.20403653,0.2809282,2
-0.3054811,-0.16298474,1
-0.13097678,0.14125045,1
-0.056888532,-0.033598375,1
-0.20149083,0.1453083,2
-0.09239944,0.22987577,4
-0.115034625,-0.21072206,1
0.16604236,-0.054757632,1
-0.06563474,-0.17951776,2
-0.16093902,-0.1924624,1
-0.17180467,-0.20279945,1
-0.12090765,-0.08756881,512
-0.060109057,0.267895,1
-0.12670355,0.11235692,2
0.37033582,-0.035441916,1
-0.32725367,-0.021252984,96
-0.26915982,-0.18112437,16
0.09390032,-0.17122303,1
0.18650542,0.017573355,40
-0.25376686,0.1950553,6
0.022626013,0.23318613,1
0.2979096,0.08298642,1
0.64007676,-0.07214378,1
-0.30912223,-0.22856306,256
0.22866845,-0.09498977,2
-0.23048748,-0.07492373,16
0.5998534,0.032150745,1
0.26997122,0.0856121,2
-0.29772732,0.06074795,4
0.02950045,-0.40448624,2
-0.2552403,-0.17585333,4
-0.23008946,0.075652845,1
-0.20805216,-0.09508934,1
-0.080290854,0.23688583,4
-0.10950904,-0.23084651,1
-0.21498372,-0.15875728,1
0.28440773,0.36669654,1
-0.28720888,0.06377396,1
0.7030179,0.10526997,1
0.5057989,0.088481046,1
-0.2679534,-0.19558111,2
-0.20889519,0.110081606,32
-0.3281036,0.076874085,96
0.25342593,-0.1294363,1
0.53550786,-0.10218159,1
0.60658294,-0.061100144,1
-0.27675003,0.053066287,2
-0.26372918,0.043841556,4
-0.2743458,-0.045958947,1
0.13459396,-0.017321266,1
0.015406583,-0.036114626,1
0.079443075,0.3524368,1
-0.07750565,-0.029993216,1
-0.34576154,0.29175946,192
0.22838818,-0.0072868275,1
-0.17391276,-0.2946789,1
0.40227807,-0.12762795,1
-0.33280623,0.06123692,1
-0.23011808,0.3720794,8
-0.29142645,-0.0028302486,256
-0.3284925,0.30951265,2
-0.29606104,-0.2867266,1
-0.17173527,0.120219,2
-0.13639697,0.14113322,4
-0.08581393,-0.32927737,16
0.017260943,-0.29861444,2
-0.26384407,-0.043389942,2
-0.3719783,0.057398293,4
0.6217084,-0.1573987,1
0.009061512,0.20348534,2
-0.0046449485,-0.017716404,4
0.29712427,-0.055891488,1
-0.045328584,-0.2908,4
-0.27522632,0.2538135,1
-0.05062083,-0.1795,8
-0.31308988,0.10823584,8
-0.15484436,-0.08107295,1
0.5384136,0.11439913,2
-0.17797218,0.30345917,128
-0.2257741,-0.32556576,4
0.59717864,0.049917642,1
0.48893493,-0.017153,2
0.63995403,0.17598185,1
-0.35643017,0.1861308,48
0.05797975,0.07100085,1
0.028174557,0.158324,2
0.5994242,0.1616396,1
0.52036166,-0.270075,2
-0.2032387,0.11982965,96
-0.08200552,0.10475145,2
-0.23438354,0.15033233,2
-0.042217106,0.20684217,2
-0.28956416,-0.13098884,8
-0.25014004,0.34830037,4
-0.007498532,-0.17140865,4
-0.4311055,0.17540045,2
-0.2554014,-0.23319098,4
-0.008759794,0.4396724,1
-0.16485849,-0.22704677,2
0.06123584,0.18363166,1
-0.11735906,-0.13034666,2
0.05977403,-0.049943916,3
-0.12425125,0.24050543,2
-0.09615206,0.0035957727,8
-0.3503609,0.09571208,16
-0.40245944,-0.09993208,2
0.10533475,0.005603936,1
0.45408326,-0.0838052,1
0.34353402,-0.093553066,2
-0.05789967,-0.013618118,2
0.15914688,-0.09501304,4
0.22624674,0.06574456,1
-0.21002927,-0.267728,128
-0.20621781,-0.024570178,1
-0.06494662,-0.18459688,2
0.078571245,0.2912437,1
-0.2506025,-0.16998672,1
-0.07057349,-0.28624344,2
0.1633484,-0.14684513,2
0.45913574,0.15557514,1
-0.17620914,0.36710986,256
-0.2723563,0.2500172,1
-0.19036806,0.0970329,2
-0.22069544,-0.29130638,4
-0.3960179,-0.054634575,32
-0.2325041,0.04466688,2
-0.15007342,0.25778636,2
0.1979879,-0.12991185,1
-0.06910056,-0.111221604,64
0.29154164,-0.105905116,2
-0.22517517,0.21519242,1
0.36753178,0.07650931,1
-0.09652618,0.16774946,2
-0.15989575,0.14044563,1
-0.08981348,0.20216231,2
0.21104138,-0.15199801,2
0.32655585,-0.08286351,4
0.1626471,0.07044272,2
0.21171583,-0.04553621,2
0.35961926,-0.014724506,2
-0.09416446,-0.2249287,2
0.2450779,-0.111759506,1
-0.25724074,-0.021570105,2
-0.1149217,-0.120920055,1
-0.042277157,-0.030895147,4
0.19082694,-0.07014254,1
0.1349631,0.33327958,1
-0.13794158,-0.17728487,2
-0.18967044,0.11287445,1
0.35334682,-0.070419244,2
-0.26029247,0.0032475768,1
-0.37122497,-0.065338396,96
-0.18234171,0.018088598,8
-0.26344672,-0.10809876,128
0.059201103,-0.12465881,2
0.25568515,-0.0839115,2
-0.11784669,-0.2063428,2
0.22373414,0.018994773,2
-0.16304518,-0.0012891424,56
0.5102734,-0.056144204,2
0.12790376,0.33745784,1
0.33057714,0.3639983,1
-0.09865101,0.0039572823,2
0.009852655,-0.29944184,2
-0.2882228,0.021457575,1
-0.40866533,0.057213217,384
0.4112952,0.025029648,1
-0.31855762,0.17389876,128
0.25913087,-0.023729505,1
0.01297936,0.26044106,2
0.37660643,0.011038524,1
-0.3314405,0.10387885,1
0.34899807,0.020840472,1
0.45867702,0.032494105,2
-0.27167436,-0.2868265,2
-0.25820997,-0.08289669,80
0.090544105,0.15559432,1
0.060238305,-0.18565336,1
0.1083569,0.3049154,1
-0.16421014,-0.107207745,2
-0.23003241,-0.17755234,128
-0.21077038,0.2340717,6
0.29067782,-0.11602365,1
-0.29346606,-0.1208581,1
-0.09678337,-0.20603909,8
-0.027634315,0.061534066,2
-0.23153193,-0.13631488,2
0.063026644,0.29985234,4
-0.2592642,0.0052415943,2
0.111319736,-0.20964862,2
0.18706328,-0.13117945,1
0.088251814,0.32732734,2
0.09140459,-0.105909444,2
-0.25345662,0.14772393,10
-0.26907727,0.20625319,4
0.6073755,0.1672358,1
0.51453835,-0.08679336,2
-0.049221594,-0.18352117,2
-0.37843272,-0.11158722,32
-0.23733513,-0.1780352,4
0.17355798,0.28649047,1
0.3949927,-0.004868197,2
-0.25686297,-0.019559229,1
-0.25426778,-0.041275937,1
0.17957692,-0.16173509,1
0.20231086,0.5322858,1
-0.1502678,-0.07904692,1
-0.1757513,0.00784671,512
-0.15824194,-0.025612414,16
-0.108794354,-0.39890897,1
0.49989063,-0.0983568,2
0.013597887,0.115041375,2
0.3783611,-0.09746046,4
0.027042028,0.51130694,2
0.21140242,-0.10714433,4
0.12503165,0.24085967,8
-0.1559545,0.098129265,1
0.16046663,-0.05892218,1
0.2591025,0.026526935,2
0.3183102,-0.045232423,2
0.22909968,-0.12966491,1
0.18658087,0.0802427,4
0.6603572,-0.10654921,1
-0.24554625,-0.24730198,256
-0.16636392,0.0338621,4
-0.28740153,-0.0114592565,96
0.5608556,-0.0488893,1
-0.40938693,-0.03679998,256
0.4797391,-0.07970155,1
0.056590825,0.31108642,1
0.6558738,0.109152876,1
0.1119069,-0.3437366,4
0.3620986,0.34135896,1
0.4590191,-0.09302716,1
0.59717864,0.049917642,1
-0.09233221,-0.024135536,2
-0.40308762,-0.13330775,4
-0.08075448,0.075987585,1
-0.13303034,0.010550135,1
0.36324167,0.0032659795,2
-0.32946327,0.13716355,256
-0.046565183,0.18061465,2
0.5023873,-0.053027954,1
0.025991952,-0.1794275,2
-0.18472183,-0.16430998,2
-0.055411115,-0.09785608,1
-0.22560151,-0.128767,1
-0.2907618,-0.009002502,32
-0.11096349,0.32493994,8
0.010871368,-0.19754207,2
-0.16593704,-0.031559102,4
-0.13456143,-0.25115532,256
0.5994242,0.1616396,1
-0.12740205,0.33453277,8
0.03204687,-0.19731294,4
0.11177136,-0.020865653,2
0.09560818,0.09974761,1
0.039304852,0.25812098,2
-0.1331567,-0.33259967,2
-0.31690258,-0.099613786,160
-0.1780795,0.079520404,154
-0.26706707,-0.14561124,128
-0.06542511,-0.038023364,2
-0.21860631,-0.012152607,8
-0.26515225,0.12165563,1
-0.20547797,0.1742613,1
-0.4014267,0.12443951,128
0.042227566,0.5212522,1
0.3901436,-0.20057856,1
0.13448697,0.13926941,1
-0.0070154443,0.14770477,4
-0.16803135,-0.024457853,4
-0.13795263,0.06029444,16
-0.0948784,-0.11473546,1
-0.31378815,-0.0032991387,512
-0.14861076,-0.09603379,2
0.29515368,-0.023739278,1
-0.14867486,-0.034257475,2
-0.04863212,-0.14977239,1
0.28646016,0.3963401,2
0.33384925,-0.033742,2
-0.22275417,-0.19126129,2
-0.14267994,-0.27563307,4
0.07856045,-0.0020070828,4
-0.0999107,-0.24056193,48
-0.042382084,0.026425201,4
-0.34560728,-0.28753114,128
0.11786828,-0.053486414,2
0.33015198,0.024986217,2
-0.088782415,0.08219052,2
-0.13298678,-0.107962504,128
-0.08523696,0.10424431,1
-0.32010645,0.15197977,8
-0.33392417,0.14587873,128
-0.12414732,-0.042084794,16
0.16916233,-0.11508615,1
0.09071366,-0.021417893,2
0.29257154,-0.11946889,2
0.2905326,0.15583996,2
-0.052964833,-0.033457585,3
0.23775743,-0.18457915,4
0.07105688,0.34385338,1
-0.0025671106,-0.21387054,2
-0.13452305,-0.009213222,1
-0.3169001,0.06534093,2
-0.10309061,-0.318026,2
-0.20663284,-0.27990058,256
0.5148706,-0.13863112,1
-0.31521666,0.01323778,256
-0.15437528,-0.15627751,8
-0.26876783,-0.0058760936,32
0.13731758,0.17480531,2
-0.004984203,-0.055946138,1
-0.24746868,0.25291285,2
-0.16651562,-0.14909504,4
-0.34311277,0.082764976,1
0.5608556,-0.0488893,1
0.31939664,0.20670949,1
0.10743635,-0.12969522,2
0.06045577,-0.037482936,10
0.0305712,0.26152807,1
0.29518202,0.06772732,2
-0.1453395,-0.23659815,4
-0.17048137,0.0858013,1
0.47200283,-0.11628324,2
0.24988201,-0.13383944,2
0.3688354,-0.1469003,4
-0.209139,-0.13948858,4
-0.21908133,-0.12648317,1
0.5542583,0.054148894,1
-0.28324038,-0.3285156,1
-0.25103328,-0.20655018,2
-0.2326991,0.061906423,4
-0.3099104,-0.12161095,6
0.1308594,-0.101141855,1
-0.3043099,-0.07840327,64
0.6418334,-0.089488566,1
-0.2654843,0.071502686,2
0.41600078,-0.21578439,2
0.4265593,0.08316854,1
0.14877114,0.04443895,4
0.12977695,-0.13429248,2
0.07881176,0.3594442,1
-0.16249411,-0.11131628,4
0.40885732,-0.014574056,1
-0.08888704,0.37353063,2
-0.14527035,-0.24832508,2
0.49611095,0.0030292566,1
0.42138585,0.055819526,2
0.23588225,-0.010919355,1
